ISO,Country,City,Year,Total_NO2_molecules
AGO,Angola,Luanda,2018,5.090620059155419e+18
AGO,Angola,Benguela,2018,2.590903710938064e+18
AGO,Angola,Lobito,2018,2.6942993358159084e+18
AGO,Angola,Huambo,2018,3.9734377012546406e+18
AGO,Angola,Lubango,2018,2.2821214554168852e+18
AGO,Angola,Cabinda,2018,3.252882766536642e+18
AGO,Angola,Malanje,2018,5.008208968780741e+18
AGO,Angola,Namibe,2018,1.8991982829693166e+18
AGO,Angola,Sumbe,2018,2.6646902619101993e+18
AGO,Angola,Uige,2018,4.5327643181102234e+18
AGO,Angola,Soyo,2018,3.096490724826046e+18
BEN,Benin,Bohicon,2018,2.5899169591536497e+18
BEN,Benin,Abomey,2018,2.5509256021252634e+18
BEN,Benin,Ouidah,2018,2.319920370719441e+18
BEN,Benin,Kandi,2018,2.1317779263190912e+18
BEN,Benin,Natitingou,2018,3.093652607119618e+18
BEN,Benin,Save,2018,2.1641040597284045e+18
BEN,Benin,Savalou,2018,2.2873374250590866e+18
BEN,Benin,Comé,2018,2.3828916399641846e+18
BEN,Benin,Allada,2018,2.5701308030699756e+18
BEN,Benin,Dogbo,2018,2.677489041454978e+18
BEN,Benin,Lokossa,2018,2.800779076892474e+18
BEN,Benin,Tchaourou,2018,2.0562510999636244e+18
BEN,Benin,Malanville,2018,2.1697792610091817e+18
BEN,Benin,Tanguiéta,2018,3.3071751806491003e+18
BEN,Benin,Bassila,2018,2.0412757794024942e+18
BEN,Benin,Pobe,2018,2.956265444569056e+18
BEN,Benin,Ketou,2018,2.693394184738982e+18
BWA,Botswana,Gaborone,2018,2.7887981072406564e+18
BWA,Botswana,Francistown,2018,2.1076546614425969e+18
BWA,Botswana,Maun,2018,2.154477143986345e+18
BWA,Botswana,Serowe,2018,2.125772462774535e+18
BWA,Botswana,Kanye,2018,2.2034718634916982e+18
BWA,Botswana,Molepolole,2018,2.3079065195992586e+18
BWA,Botswana,Mochudi,2018,2.6916944026188436e+18
BWA,Botswana,Selebi-Phikwe,2018,2.1949012232541868e+18
BWA,Botswana,Palapye,2018,2.2960819059900529e+18
BWA,Botswana,Lobatse,2018,2.2653746876118543e+18
BWA,Botswana,Ramotswa,2018,2.635958937958235e+18
BWA,Botswana,Letlhakane,2018,2.0010651509800422e+18
BWA,Botswana,Orapa,2018,1.9841879060692785e+18
BWA,Botswana,Kasane,2018,3.1824514781924424e+18
BWA,Botswana,Ghanzi,2018,1.7419700453304668e+18
BWA,Botswana,Jwaneng,2018,2.244775257819959e+18
BWA,Botswana,Tsabong,2018,1.3914812916554342e+18
BWA,Botswana,Shoshong,2018,2.2441394057060562e+18
BFA,Burkina Faso,Ouagadougou,2018,2.690926188696139e+18
BFA,Burkina Faso,Bobo-Dioulasso,2018,2.2248504391519565e+18
BFA,Burkina Faso,Koudougou,2018,2.1782076904839475e+18
BFA,Burkina Faso,Banfora,2018,1.9810519019254351e+18
BFA,Burkina Faso,Ouahigouya,2018,1.9413074009421066e+18
BFA,Burkina Faso,Kaya,2018,1.9677954052543995e+18
BFA,Burkina Faso,Tenkodogo,2018,2.0220925725032125e+18
BFA,Burkina Faso,Fada N'Gourma,2018,2.1448991978895117e+18
BFA,Burkina Faso,Dedougou,2018,2.1327316873607388e+18
BFA,Burkina Faso,Dori,2018,1.9918250376256138e+18
BFA,Burkina Faso,Gaoua,2018,3.184667713692107e+18
BFA,Burkina Faso,Kongoussi,2018,2.059921426602093e+18
BFA,Burkina Faso,Manga,2018,2.0710852720157066e+18
BFA,Burkina Faso,Reo,2018,2.1948277075217206e+18
BFA,Burkina Faso,Ziniare,2018,2.1916878773674716e+18
BFA,Burkina Faso,Hounde,2018,2.2062551560768092e+18
BFA,Burkina Faso,Po,2018,2.4697356729892127e+18
BFA,Burkina Faso,Leo,2018,2.439968844443452e+18
BDI,Burundi,Bujumbura,2018,2.3531823697365545e+18
BDI,Burundi,Gitega,2018,1.6892649265163494e+18
BDI,Burundi,Ngozi,2018,1.7364057533871406e+18
BDI,Burundi,Rumonge,2018,1.904285334679132e+18
BDI,Burundi,Bururi,2018,1.6660926780988948e+18
BDI,Burundi,Muyinga,2018,1.994257264310682e+18
BDI,Burundi,Ruyigi,2018,2.0139015538742697e+18
BDI,Burundi,Makamba,2018,1.8241845982318008e+18
BDI,Burundi,Kayanza,2018,1.6831635769592566e+18
BDI,Burundi,Muramvya,2018,1.8609136691022203e+18
BDI,Burundi,Cibitoke,2018,2.3048529849514985e+18
BDI,Burundi,Karuzi,2018,1.8622743994436055e+18
BDI,Burundi,Kirundo,2018,1.9454147196552284e+18
BDI,Burundi,Mwaro,2018,1.5366163689749292e+18
BDI,Burundi,Nyanza-Lac,2018,2.1194333158120873e+18
CMR,Cameroon,Douala,2018,3.0705778667859866e+18
CMR,Cameroon,Yaounde,2018,2.866040068267219e+18
CMR,Cameroon,Garoua,2018,2.676307881436781e+18
CMR,Cameroon,Bamenda,2018,2.499340175832526e+18
CMR,Cameroon,Maroua,2018,2.5327037798049946e+18
CMR,Cameroon,Ngaoundere,2018,2.6615747960240205e+18
CMR,Cameroon,Bafoussam,2018,2.9258717071850383e+18
CMR,Cameroon,Bertoua,2018,2.432801676494846e+18
CMR,Cameroon,Ebolowa,2018,2.3217475527510804e+18
CMR,Cameroon,Kribi,2018,2.331343542279714e+18
CMR,Cameroon,Limbe,2018,2.62815181330271e+18
CMR,Cameroon,Kumba,2018,2.638691632940675e+18
CMR,Cameroon,Nkongsamba,2018,2.652342559839196e+18
CMR,Cameroon,Edea,2018,2.78663215991547e+18
CMR,Cameroon,Sangmelima,2018,2.3609269314489523e+18
CMR,Cameroon,Foumban,2018,2.8424877019145436e+18
CMR,Cameroon,Dschang,2018,2.7031016224325504e+18
CMR,Cameroon,Kousseri,2018,2.578930661745573e+18
CAF,Central African Republic,Bangui,2018,3.460284663819295e+18
CAF,Central African Republic,Bimbo,2018,3.183974354930384e+18
CAF,Central African Republic,Berberati,2018,3.3321738760221174e+18
CAF,Central African Republic,Bambari,2018,3.1701445143163013e+18
CAF,Central African Republic,Bouar,2018,4.1118295697250673e+18
CAF,Central African Republic,Bossangoa,2018,3.210420362653184e+18
CAF,Central African Republic,Bria,2018,2.90762793642411e+18
CAF,Central African Republic,Bangassou,2018,2.478678653783884e+18
CAF,Central African Republic,Kaga-Bandoro,2018,2.97187768308964e+18
CAF,Central African Republic,Mbaiki,2018,2.825285308094936e+18
CAF,Central African Republic,Bozoum,2018,3.309000351314006e+18
CAF,Central African Republic,Carnot,2018,6.342838922524043e+18
CAF,Central African Republic,Sibut,2018,2.9629941378457313e+18
CAF,Central African Republic,Alindao,2018,3.226322693701247e+18
CAF,Central African Republic,Mobaye,2018,2.8440543052613253e+18
CAF,Central African Republic,Nola,2018,2.6013058621077944e+18
TCD,Chad,N'Djamena,2018,2.5630861140595697e+18
TCD,Chad,Moundou,2018,2.9561689221673917e+18
TCD,Chad,Sarh,2018,3.4747975815763896e+18
TCD,Chad,Abeche,2018,1.9618576502467482e+18
TCD,Chad,Kelo,2018,2.6025521379852887e+18
TCD,Chad,Koumra,2018,2.601043365080312e+18
TCD,Chad,Pala,2018,2.63742337088091e+18
TCD,Chad,Am Timan,2018,2.8537495382707046e+18
TCD,Chad,Bongor,2018,2.663717150634529e+18
TCD,Chad,Mongo,2018,2.298561938898416e+18
TCD,Chad,Faya-Largeau,2018,1.279960973777128e+18
TCD,Chad,Doba,2018,3.019712297095858e+18
TCD,Chad,Ati,2018,2.1340989942537446e+18
TCD,Chad,Biltine,2018,1.888738514011196e+18
TCD,Chad,Mao,2018,1.8508848767119462e+18
TCD,Chad,Massakory,2018,2.0911779871056184e+18
COD,DR Congo,Kinshasa,2018,5.058326694941127e+18
COD,DR Congo,Lubumbashi,2018,5.130686083644246e+18
COD,DR Congo,Mbuji-Mayi,2018,4.031433882724538e+18
COD,DR Congo,Kisangani,2018,2.1598749569412844e+18
COD,DR Congo,Goma,2018,1.6758237863808297e+18
COD,DR Congo,Bukavu,2018,1.9174807481803471e+18
COD,DR Congo,Kananga,2018,4.591398834454905e+18
COD,DR Congo,Kolwezi,2018,4.747039183801258e+18
COD,DR Congo,Tshikapa,2018,4.47694942504831e+18
COD,DR Congo,Matadi,2018,4.498111341446872e+18
COD,DR Congo,Boma,2018,3.991797348227967e+18
COD,DR Congo,Uvira,2018,2.3038871501232896e+18
COD,DR Congo,Kindu,2018,3.122273553908003e+18
COD,DR Congo,Kalemie,2018,2.762857276861524e+18
COD,DR Congo,Likasi,2018,4.669363467398837e+18
COD,DR Congo,Kikwit,2018,5.090208352808452e+18
COD,DR Congo,Gemena,2018,2.64948019251063e+18
COD,DR Congo,Isiro,2018,1.920406181222353e+18
COG,Congo Republic,Brazzaville,2018,4.921334595348402e+18
COG,Congo Republic,Pointe-Noire,2018,3.362271856222541e+18
COG,Congo Republic,Dolisie,2018,3.853536799179103e+18
COG,Congo Republic,Nkayi,2018,4.742795722050216e+18
COG,Congo Republic,Owando,2018,2.914532227314303e+18
COG,Congo Republic,Ouesso,2018,2.3578049550025405e+18
COG,Congo Republic,Impfondo,2018,2.1762952478548623e+18
COG,Congo Republic,Sibiti,2018,3.363507425362048e+18
COG,Congo Republic,Madingou,2018,4.5364585914892646e+18
COG,Congo Republic,Kinkala,2018,4.2909087230947046e+18
COG,Congo Republic,Mossendjo,2018,2.3007765858046326e+18
COG,Congo Republic,Gamboma,2018,3.855315141064085e+18
COG,Congo Republic,Djambala,2018,3.925701719842973e+18
CIV,Cote d'Ivoire,Abidjan,2018,3.1186646783988347e+18
CIV,Cote d'Ivoire,Yamoussoukro,2018,2.4245149768895596e+18
CIV,Cote d'Ivoire,Bouake,2018,2.5422057124225577e+18
CIV,Cote d'Ivoire,Daloa,2018,2.0765694659820076e+18
CIV,Cote d'Ivoire,San-Pedro,2018,1.6065187597281518e+18
CIV,Cote d'Ivoire,Korhogo,2018,2.045555744592515e+18
CIV,Cote d'Ivoire,Man,2018,1.7846804910562196e+18
CIV,Cote d'Ivoire,Gagnoa,2018,1.9884674757392604e+18
CIV,Cote d'Ivoire,Abengourou,2018,2.1955787283478912e+18
CIV,Cote d'Ivoire,Bondoukou,2018,2.9213687134777236e+18
CIV,Cote d'Ivoire,Divo,2018,2.0799848303200645e+18
CIV,Cote d'Ivoire,Odienne,2018,1.7807784938503747e+18
CIV,Cote d'Ivoire,Ferkessedougou,2018,2.0939005704850207e+18
CIV,Cote d'Ivoire,Soubre,2018,1.9293308148887828e+18
CIV,Cote d'Ivoire,Sassandra,2018,1.571495348245445e+18
CIV,Cote d'Ivoire,Agboville,2018,2.1696948500331464e+18
CIV,Cote d'Ivoire,Grand-Bassam,2018,2.2297905531267438e+18
CIV,Cote d'Ivoire,Dabou,2018,2.454063775931945e+18
ETH,Ethiopia,Addis Ababa,2018,2.1383375102242058e+18
ETH,Ethiopia,Dire Dawa,2018,1.4385793364715336e+18
ETH,Ethiopia,Mekelle,2018,1.6069433197019832e+18
ETH,Ethiopia,Bahir Dar,2018,1.699345291964612e+18
ETH,Ethiopia,Hawassa,2018,1.3658904131661312e+18
ETH,Ethiopia,Adama,2018,1.4715171376287337e+18
ETH,Ethiopia,Gondar,2018,1.5105814675811917e+18
ETH,Ethiopia,Jimma,2018,1.3514698168834972e+18
ETH,Ethiopia,Dessie,2018,1.2971442699368074e+18
ETH,Ethiopia,Shashamane,2018,1.3425767330469391e+18
ETH,Ethiopia,Harar,2018,1.2030737317689426e+18
ETH,Ethiopia,Arba Minch,2018,1.0384955461319398e+18
ETH,Ethiopia,Debre Markos,2018,1.3710752619206543e+18
ETH,Ethiopia,Debre Birhan,2018,1.0922460945685007e+18
ETH,Ethiopia,Nekemte,2018,1.4732969431066783e+18
ETH,Ethiopia,Asella,2018,1.0969157467130565e+18
ETH,Ethiopia,Wolaita Sodo,2018,1.2957127909149463e+18
ETH,Ethiopia,Jijiga,2018,1.0982620855724157e+18
GAB,Gabon,Libreville,2018,2.692569046090208e+18
GAB,Gabon,Port-Gentil,2018,2.3340347556081183e+18
GAB,Gabon,Franceville,2018,2.7790558168743736e+18
GAB,Gabon,Oyem,2018,2.387979624673529e+18
GAB,Gabon,Moanda,2018,2.609576419053857e+18
GAB,Gabon,Lambarene,2018,2.47399219280578e+18
GAB,Gabon,Mouila,2018,2.0900499766360412e+18
GAB,Gabon,Koulamoutou,2018,2.37264885141978e+18
GAB,Gabon,Tchibanga,2018,2.2522144416641736e+18
GAB,Gabon,Makokou,2018,2.2255527356917775e+18
GAB,Gabon,Bitam,2018,2.330013545566726e+18
GAB,Gabon,Ndende,2018,2.2714793082562714e+18
GHA,Ghana,Accra,2018,3.254408452178599e+18
GHA,Ghana,Kumasi,2018,2.579272115746629e+18
GHA,Ghana,Tamale,2018,2.772775088891286e+18
GHA,Ghana,Sekondi-Takoradi,2018,2.2713965826844685e+18
GHA,Ghana,Sunyani,2018,2.3649095687522135e+18
GHA,Ghana,Cape Coast,2018,1.914867474725789e+18
GHA,Ghana,Koforidua,2018,2.5311455971487386e+18
GHA,Ghana,Ho,2018,2.470404871019129e+18
GHA,Ghana,Tema,2018,3.686701069806083e+18
GHA,Ghana,Obuasi,2018,2.096899310310053e+18
GHA,Ghana,Bolgatanga,2018,2.788771862136672e+18
GHA,Ghana,Wa,2018,3.874691355698825e+18
GHA,Ghana,Techiman,2018,2.519849835863243e+18
GHA,Ghana,Tarkwa,2018,2.3758639952086047e+18
GHA,Ghana,Sefwi Wiawso,2018,2.0558857518711997e+18
GHA,Ghana,Nkawkaw,2018,2.679758781356884e+18
GHA,Ghana,Dunkwa-on-Offin,2018,2.0493689063093304e+18
GHA,Ghana,Yendi,2018,2.589947467243309e+18
KEN,Kenya,Nairobi,2018,2.4844593335451515e+18
KEN,Kenya,Mombasa,2018,1.4713408194329293e+18
KEN,Kenya,Kisumu,2018,2.1846720936593523e+18
KEN,Kenya,Nakuru,2018,1.5382181280715878e+18
KEN,Kenya,Eldoret,2018,1.4761521928023877e+18
KEN,Kenya,Thika,2018,1.8199269927764577e+18
KEN,Kenya,Malindi,2018,9.663630459628841e+17
KEN,Kenya,Kitale,2018,1.3517865535421235e+18
KEN,Kenya,Garissa,2018,1.003078991058406e+18
KEN,Kenya,Nyeri,2018,1.3328463242700964e+18
KEN,Kenya,Machakos,2018,1.3317645177627482e+18
KEN,Kenya,Meru,2018,1.2747112362076124e+18
KEN,Kenya,Kericho,2018,1.695124658219056e+18
KEN,Kenya,Naivasha,2018,1.562475421673427e+18
KEN,Kenya,Embu,2018,1.307200465054571e+18
KEN,Kenya,Lodwar,2018,9.196748020644904e+17
KEN,Kenya,Isiolo,2018,1.1732627927908595e+18
KEN,Kenya,Wajir,2018,8.625342653731002e+17
LSO,Lesotho,Maseru,2018,1.8438587001675167e+18
LSO,Lesotho,Teyateyaneng,2018,1.8186852442550313e+18
LSO,Lesotho,Mafeteng,2018,1.7448228584669745e+18
LBR,Liberia,Monrovia,2018,1.7216308956787187e+18
LBR,Liberia,Gbarnga,2018,1.61515628146592e+18
LBR,Liberia,Buchanan,2018,1.600897689975743e+18
LBR,Liberia,Harper,2018,1.5882625116956984e+18
LBR,Liberia,Voinjama,2018,1.6954964974132214e+18
LBR,Liberia,Zwedru,2018,1.6659741498360317e+18
LBR,Liberia,Kakata,2018,1.7576890143600302e+18
LBR,Liberia,Greenville,2018,1.5827255309788872e+18
LBR,Liberia,Tubmanburg,2018,1.667278864263382e+18
LBR,Liberia,Ganta,2018,1.6256185600220344e+18
LBR,Liberia,Robertsport,2018,1.5645034381931387e+18
LBR,Liberia,Fish Town,2018,1.7707746332614694e+18
MDG,Madagascar,Antananarivo,2018,2.3667225100989983e+18
MDG,Madagascar,Toamasina,2018,1.3280455082377938e+18
MDG,Madagascar,Antsirabe,2018,1.9502441998387735e+18
MDG,Madagascar,Mahajanga,2018,1.7520219204648998e+18
MDG,Madagascar,Fianarantsoa,2018,1.8491919153904156e+18
MDG,Madagascar,Toliara,2018,1.5081294954150607e+18
MDG,Madagascar,Antsiranana,2018,1.1083486278352438e+18
MDG,Madagascar,Morondava,2018,1.900473745021584e+18
MDG,Madagascar,Sambava,2018,1.1024605544141686e+18
MDG,Madagascar,Ambatondrazaka,2018,1.9326767054414518e+18
MDG,Madagascar,Farafangana,2018,1.5036918509616364e+18
MDG,Madagascar,Mananjary,2018,1.305826895376153e+18
MDG,Madagascar,Manakara,2018,1.3562058278766098e+18
MDG,Madagascar,Antalaha,2018,1.1016144409809641e+18
MDG,Madagascar,Hell-Ville,2018,1.4510197887315164e+18
MDG,Madagascar,Marovoay,2018,2.005691699994944e+18
MDG,Madagascar,Ambanja,2018,1.5914498302450893e+18
MWI,Malawi,Lilongwe,2018,2.9425427953275433e+18
MWI,Malawi,Blantyre,2018,3.255772725477196e+18
MWI,Malawi,Mzuzu,2018,2.4800372077652777e+18
MWI,Malawi,Zomba,2018,3.066132340558125e+18
MWI,Malawi,Karonga,2018,2.3697148056883845e+18
MWI,Malawi,Mangochi,2018,3.121344851652353e+18
MWI,Malawi,Salima,2018,2.425900376714381e+18
MLI,Mali,Bamako,2018,2.850961695374885e+18
MLI,Mali,Sikasso,2018,1.8437032042010885e+18
MLI,Mali,Mopti,2018,1.9704496573564221e+18
MLI,Mali,Koutiala,2018,1.839167269761077e+18
MLI,Mali,Kayes,2018,2.659601969280595e+18
MLI,Mali,Segou,2018,1.88212747447288e+18
MWI,Malawi,Karonga,2018,2.3697148056883845e+18
MWI,Malawi,Mangochi,2018,3.121344851652353e+18
MWI,Malawi,Salima,2018,2.425900376714381e+18
MRT,Mauritania,Nouakchott,2018,1.7798771167036472e+18
MRT,Mauritania,Nouadhibou,2018,1.3702532883648668e+18
MRT,Mauritania,Rosso,2018,1.7299257586221312e+18
MRT,Mauritania,Zouerate,2018,1.394970708211483e+18
MRT,Mauritania,Atar,2018,1.172601245373909e+18
MRT,Mauritania,Kaedi,2018,1.843920446390963e+18
MOZ,Mozambique,Maputo,2018,4.612517447247263e+18
MOZ,Mozambique,Matola,2018,4.881385919282916e+18
MOZ,Mozambique,Beira,2018,2.1190528340006339e+18
MOZ,Mozambique,Nampula,2018,2.7982081140941865e+18
MOZ,Mozambique,Chimoio,2018,4.272435775124132e+18
MOZ,Mozambique,Nacala,2018,1.6371678264492938e+18
MOZ,Mozambique,Quelimane,2018,2.507777440526131e+18
MOZ,Mozambique,Tete,2018,3.024498377995391e+18
MOZ,Mozambique,Pemba,2018,1.692999144819153e+18
MOZ,Mozambique,Lichinga,2018,3.3310218453764746e+18
MOZ,Mozambique,Xai-Xai,2018,2.2977535840945518e+18
MOZ,Mozambique,Maxixe,2018,1.6704795477555471e+18
NGA,Nigeria,Lagos,2018,7.021527977994826e+18
NGA,Nigeria,Abuja,2018,4.31406339968448e+18
NGA,Nigeria,Kano,2018,3.2012471367225457e+18
NGA,Nigeria,Ibadan,2018,3.758353405654237e+18
NGA,Nigeria,Port Harcourt,2018,4.5901725995219456e+18
NGA,Nigeria,Benin City,2018,3.5932685473090017e+18
NGA,Nigeria,Onitsha,2018,4.199243701767367e+18
NGA,Nigeria,Aba,2018,4.080546456619604e+18
NGA,Nigeria,Kaduna,2018,2.782321660971861e+18
NGA,Nigeria,Enugu,2018,3.9918990585714806e+18
NGA,Nigeria,Ilorin,2018,2.7460923244964557e+18
NGA,Nigeria,Warri,2018,3.965920775487907e+18
NGA,Nigeria,Maiduguri,2018,2.7808285412079273e+18
NGA,Nigeria,Zaria,2018,2.666289759307836e+18
NGA,Nigeria,Sokoto,2018,2.4731589326685624e+18
NGA,Nigeria,Uyo,2018,3.885424577172141e+18
NGA,Nigeria,Jos,2018,2.5227620876788e+18
NGA,Nigeria,Calabar,2018,3.2209040461196017e+18
ZAF,South Africa,Johannesburg,2018,1.574518861427437e+19
ZAF,South Africa,Cape Town,2018,3.4496030533713556e+18
ZAF,South Africa,Durban,2018,5.17702807096577e+18
ZAF,South Africa,Pretoria,2018,9.965463445243824e+18
ZAF,South Africa,Port Elizabeth,2018,1.7019892329065912e+18
ZAF,South Africa,Bloemfontein,2018,2.2278400524211543e+18
ZAF,South Africa,East London,2018,1.752693873893416e+18
ZAF,South Africa,Soweto,2018,1.2430377500319543e+19
ZAF,South Africa,Pietermaritzburg,2018,4.5225471976388905e+18
ZAF,South Africa,Polokwane,2018,3.268529565715427e+18
ZAF,South Africa,Rustenburg,2018,5.511139947527865e+18
ZMB,Zambia,Lusaka,2018,3.967884227681969e+18
ZMB,Zambia,Kitwe,2018,4.779544109568433e+18
ZMB,Zambia,Ndola,2018,5.29133733432219e+18
ZMB,Zambia,Kabwe,2018,3.5302931465429043e+18
ZMB,Zambia,Chingola,2018,4.627692511672852e+18
ZMB,Zambia,Livingstone,2018,2.796424158765529e+18
ZMB,Zambia,Solwezi,2018,5.261162638152546e+18
ZMB,Zambia,Mufulira,2018,4.5508870134836337e+18
ZMB,Zambia,Luanshya,2018,4.932709020963215e+18
ZWE,Zimbabwe,Harare,2018,3.653882675609653e+18
ZWE,Zimbabwe,Bulawayo,2018,2.919771412608849e+18
ZWE,Zimbabwe,Chitungwiza,2018,3.3469211937465134e+18
ZWE,Zimbabwe,Mutare,2018,2.6247081333334897e+18
ZWE,Zimbabwe,Gweru,2018,2.691888477904846e+18
ZWE,Zimbabwe,Kwekwe,2018,2.68074783642752e+18
ZWE,Zimbabwe,Masvingo,2018,2.155609866140908e+18
ZWE,Zimbabwe,Chinhoyi,2018,3.61315892165116e+18
ZWE,Zimbabwe,Kadoma,2018,3.191609681038692e+18
ZWE,Zimbabwe,Victoria Falls,2018,2.6689373478477455e+18
ZWE,Zimbabwe,Redcliff,2018,2.730683821940644e+18
ZWE,Zimbabwe,Norton,2018,3.659490494558901e+18
ZWE,Zimbabwe,Hwange,2018,3.036731141464944e+18
ZWE,Zimbabwe,Victoria Falls,2018,2.6689373478477455e+18
ZWE,Zimbabwe,Bulawayo,2018,2.919771412608849e+18
ZWE,Zimbabwe,Chegutu,2018,3.428541949981306e+18
ZWE,Zimbabwe,Kadoma,2018,3.191609681038692e+18
COM,Comoros,Moroni,2018,1.170155234549501e+18
COM,Comoros,Mutsamudu,2018,1.1256713985723316e+18
COM,Comoros,Fomboni,2018,1.1735754194165985e+18
ERI,Eritrea,Asmara,2018,1.507537743157828e+18
ERI,Eritrea,Keren,2018,1.64291410926763e+18
ERI,Eritrea,Massawa,2018,1.7658387450304497e+18
GNQ,Equatorial Guinea,Malabo,2018,3.1274128028160415e+18
GNQ,Equatorial Guinea,Bata,2018,2.347366636476289e+18
GNQ,Equatorial Guinea,Ebibeyin,2018,2.3180300836678026e+18
GMB,Gambia,Banjul,2018,2.3217772511954196e+18
GMB,Gambia,Serekunda,2018,2.3436864560293985e+18
GMB,Gambia,Brikama,2018,2.260237125230427e+18
GIN,Guinea,Conakry,2018,3.0168978330887547e+18
GIN,Guinea,Kankan,2018,2.4050288819244964e+18
GIN,Guinea,Kindia,2018,2.306270972887495e+18
GIN,Guinea,Nzérékoré,2018,1.7950987722258094e+18
GIN,Guinea,Labe,2018,2.0329476706510682e+18
GIN,Guinea,Fria,2018,2.4644722837495235e+18
GNB,Guinea-Bissau,Bissau,2018,2.0959326097137398e+18
GNB,Guinea-Bissau,Bafatá,2018,2.0650260479459773e+18
GNB,Guinea-Bissau,Gabú,2018,1.9961872929918244e+18
NAM,Namibia,Windhoek,2018,1.7198319450257126e+18
NAM,Namibia,Walvis Bay,2018,1.5170211650786496e+18
NAM,Namibia,Swakopmund,2018,1.560542195777758e+18
NAM,Namibia,Rundu,2018,3.4711651704202476e+18
NAM,Namibia,Oshakati,2018,2.316773234404196e+18
NAM,Namibia,Otjiwarongo,2018,1.703474073291328e+18
NER,Niger,Niamey,2018,2.2987123507921562e+18
NER,Niger,Zinder,2018,1.8742263311769329e+18
NER,Niger,Maradi,2018,2.0261918011436836e+18
NER,Niger,Agadez,2018,1.6063862106021107e+18
NER,Niger,Tahoua,2018,1.9226507964631475e+18
RWA,Rwanda,Kigali,2018,2.0713259522801464e+18
RWA,Rwanda,Huye,2018,1.9112348150307005e+18
RWA,Rwanda,Rubavu,2018,1.641022151814999e+18
RWA,Rwanda,Musanze,2018,1.4949253152956134e+18
RWA,Rwanda,Rusizi,2018,1.9222706513687903e+18
STP,Sao Tome and Principe,São Tomé,2018,1.8009379178992773e+18
STP,Sao Tome and Principe,Santo António,2018,1.859179411106803e+18
STP,Sao Tome and Principe,Neves,2018,1.798982913245093e+18
SEN,Senegal,Ziguinchor,2018,1.9706099638348636e+18
SEN,Senegal,Tambacounda,2018,2.715541807239431e+18
SEN,Senegal,Dakar,2018,3.216884869783432e+18
SEN,Senegal,Thiès,2018,2.8758787983817364e+18
SEN,Senegal,Saint-Louis,2018,1.6918426949168584e+18
SEN,Senegal,Kaolack,2018,2.5625368037286595e+18
SLE,Sierra Leone,Freetown,2018,2.13562938490103e+18
SLE,Sierra Leone,Bo,2018,1.7025869355825382e+18
SLE,Sierra Leone,Kenema,2018,1.6312495984262653e+18
SLE,Sierra Leone,Makeni,2018,1.922021456871905e+18
SOM,Somalia,Mogadishu,2018,8.191457644645501e+17
SOM,Somalia,Hargeisa,2018,1.142093574935946e+18
SOM,Somalia,Bosaso,2018,1.2184736752133312e+18
SOM,Somalia,Kismayo,2018,6.74166277575009e+17
SOM,Somalia,Baidoa,2018,7.258406464116621e+17
SSD,South Sudan,Juba,2018,3.625293452160292e+18
SSD,South Sudan,Wau,2018,3.227354373313153e+18
SSD,South Sudan,Malakal,2018,3.263267061649369e+18
SSD,South Sudan,Bor,2018,3.0608447498077317e+18
SDN,Sudan,Khartoum,2018,4.118268628390557e+18
SDN,Sudan,Omdurman,2018,3.9173127828712136e+18
SDN,Sudan,Port Sudan,2018,2.0154234386245002e+18
SDN,Sudan,Nyala,2018,2.092176784678009e+18
SDN,Sudan,Ed Damer,2018,2.2502828977985674e+18
SDN,Sudan,El Obeid,2018,2.1095588265972582e+18
SDN,Sudan,Kassala,2018,2.1833788202331804e+18
SDN,Sudan,Wad Madani,2018,2.5855120348543007e+18
SDN,Sudan,Kosti,2018,2.6375600950683433e+18
SDN,Sudan,Rabak,2018,2.6611140478132716e+18
SDN,Sudan,El Obeid,2018,2.1095588265972582e+18
SDN,Sudan,Sennar,2018,2.376051781304809e+18
SDN,Sudan,Wad Madani,2018,2.5855120348543007e+18
SDN,Sudan,Kosti,2018,2.6375600950683433e+18
SDN,Sudan,Rabak,2018,2.6611140478132716e+18
SDN,Sudan,Sennar,2018,2.376051781304809e+18
TZA,Tanzania,Dar es Salaam,2018,2.0342878830437363e+18
TZA,Tanzania,Dodoma,2018,1.7023940170676378e+18
TZA,Tanzania,Mwanza,2018,1.9129679570071142e+18
TZA,Tanzania,Arusha,2018,1.3644177382805453e+18
TZA,Tanzania,Zanzibar City,2018,1.4240009041410156e+18
TZA,Tanzania,Mbeya,2018,2.1833179982165693e+18
TZA,Tanzania,Tabora,2018,2.0721057627056148e+18
TGO,Togo,Lomé,2018,2.581645558217547e+18
TGO,Togo,Sokodé,2018,2.7338082914281626e+18
TGO,Togo,Kara,2018,2.798325854532426e+18
TGO,Togo,Atakpamé,2018,2.4048431146196244e+18
UGA,Uganda,Kampala,2018,2.071646782925365e+18
UGA,Uganda,Entebbe,2018,1.6139075267202383e+18
UGA,Uganda,Jinja,2018,1.668403929618427e+18
UGA,Uganda,Mbarara,2018,1.7693499702216758e+18
UGA,Uganda,Gulu,2018,1.7150739561029893e+18
UGA,Uganda,Fort Portal,2018,1.6792498421068928e+18
AGO,Angola,Luanda,2019,5.090620059155419e+18
AGO,Angola,Benguela,2019,2.590903710938064e+18
AGO,Angola,Lobito,2019,2.6942993358159084e+18
